Score,Name,Disease categories,# Total Genes,# Matched Genes,Matched Genes (Symbols),Evidence URL,Genetic Associations,Matched Genes for Genetic Associations,Diferentially Expressed Genes in Tissue Samples,Genes Matched to Differentially Expressed Genes
1.26,Non-Invasive Bladder Papillary Urothelial Neoplasm,"Nephrological diseases, Cancer diseases",16,1,TERT,https://www.malacards.org/card/non_invasive_bladder_papillary_urothelial_neoplasm,,,,
1.26,Spindle Cell Rhabdomyosarcoma,"Muscle diseases, Cancer diseases",16,1,FUS,https://www.malacards.org/card/spindle_cell_rhabdomyosarcoma,,,,
1.26,Pulmonary Plasma Cell Granuloma,"Respiratory diseases, Immune diseases",16,1,RANBP2,https://www.malacards.org/card/pulmonary_plasma_cell_granuloma,,,,
1.26,Skin Sarcoidosis,"Immune diseases, Skin diseases",16,1,CFAP107,https://www.malacards.org/card/skin_sarcoidosis,,,,
1.25,"Dystonia, Dopa-Responsive","Neuronal diseases, Muscle diseases, Metabolic diseases, Genetic diseases, Rare diseases",14,1,PRRT2,https://www.malacards.org/card/dystonia_dopa_responsive,,,,
1.25,Bacteremia 2,Genetic diseases,14,1,LACTB,https://www.malacards.org/card/bacteremia_2,,,,
1.25,Prostatic Adenoma,"Reproductive diseases, Cancer diseases",15,1,ACP3,https://www.malacards.org/card/prostatic_adenoma,,,,
1.25,Carcinoid Syndrome,"Endocrine diseases, Rare diseases",16,1,NLRP12,https://www.malacards.org/card/carcinoid_syndrome,,,,
1.25,Penicillin Allergy,Immune diseases,16,1,LACTB,https://www.malacards.org/card/penicillin_allergy,,,,
1.25,Ameloblastoma,"Oral diseases, Rare diseases, Cancer diseases",26,1,TERT,https://www.malacards.org/card/ameloblastoma,,,,
1.24,"Muscular Dystrophy-Dystroglycanopathy  , Type C, 14","Eye diseases, Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",15,1,FKTN,https://www.malacards.org/card/muscular_dystrophy_dystroglycanopathy_type_c_14,,,,
1.24,Revesz Syndrome,"Eye diseases, Blood diseases, Skin diseases, Genetic diseases, Rare diseases",15,1,TERT,https://www.malacards.org/card/revesz_syndrome,,,,
1.24,Donohue Syndrome,"Endocrine diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",16,1,BAIAP2L1,https://www.malacards.org/card/donohue_syndrome,,,,
1.24,"Spastic Paraplegia 26, Autosomal Recessive","Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases",16,1,REEP2,https://www.malacards.org/card/spastic_paraplegia_26_autosomal_recessive,,,,
1.24,Immunodeficiency 46,"Immune diseases, Blood diseases, Genetic diseases, Rare diseases",16,1,RNF168,https://www.malacards.org/card/immunodeficiency_46,,,,
1.24,Hyperlysinemia,"Blood diseases, Oral diseases, Metabolic diseases, Genetic diseases, Rare diseases",16,1,ZNF677,https://www.malacards.org/card/hyperlysinemia,,,,
1.24,"Neuronopathy, Distal Hereditary Motor, Autosomal Dominant 7","Neuronal diseases, Respiratory diseases, Muscle diseases, Genetic diseases, Rare diseases",16,1,FIG4,https://www.malacards.org/card/neuronopathy_distal_hereditary_motor_autosomal_dominant_7,,,,
1.24,Charcot-Marie-Tooth Disease Type 4f,"Nephrological diseases, Eye diseases, Neuronal diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",16,1,FIG4,https://www.malacards.org/card/charcot_marie_tooth_disease_type_4f_2,,,,
1.24,Bardet-Biedl Syndrome 3,"Gastrointestinal diseases, Nephrological diseases, Eye diseases, Endocrine diseases, Neuronal diseases, Mental diseases, Reproductive diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",16,1,IFT22,https://www.malacards.org/card/bardet_biedl_syndrome_3,,,,
1.24,Parkinson Disease 21,"Eye diseases, Neuronal diseases, Muscle diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases",16,1,LRP10,https://www.malacards.org/card/parkinson_disease_21,,,,
1.24,Carnitine-Acylcarnitine Translocase Deficiency,"Neuronal diseases, Metabolic diseases, Genetic diseases, Rare diseases",16,1,ETFDH,https://www.malacards.org/card/carnitine_acylcarnitine_translocase_deficiency,,,,
1.24,Autosomal Recessive Limb-Girdle Muscular Dystrophy Type 2l,"Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Oral diseases, Metabolic diseases, Genetic diseases, Rare diseases",16,1,FKTN,https://www.malacards.org/card/autosomal_recessive_limb_girdle_muscular_dystrophy_type_2l,,,,
1.24,"Spastic Paraplegia 54, Autosomal Recessive","Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases",16,1,SEC23IP,https://www.malacards.org/card/spastic_paraplegia_54_autosomal_recessive,,,,
1.24,Familial Behcet-Like Autoinflammatory Syndrome,"Reproductive diseases, Immune diseases, Oral diseases, Skin diseases, Genetic diseases",16,1,AP1S3,https://www.malacards.org/card/familial_behcet_like_autoinflammatory_syndrome,,,,
1.24,Intraductal Papilloma,Cancer diseases,17,1,SLC10A6,https://www.malacards.org/card/intraductal_papilloma,,,,
1.24,Abducens Palsy,"Eye diseases, Neuronal diseases, Muscle diseases, Rare diseases",17,1,REV3L,https://www.malacards.org/card/abducens_palsy,,,,
1.24,Hidradenoma,"Endocrine diseases, Skin diseases, Cancer diseases",17,1,EMC7,https://www.malacards.org/card/hidradenoma,,,,
1.24,Heart Lymphoma,"Cardiovascular diseases, Immune diseases, Blood diseases, Cancer diseases",17,1,CAV2,https://www.malacards.org/card/heart_lymphoma,,,,
1.24,Contagious Pustular Dermatitis,"Skin diseases, Infectious diseases",17,1,GTF3C6,https://www.malacards.org/card/contagious_pustular_dermatitis,,,,
1.24,Skull Base Cancer,"Bone diseases, Cancer diseases",17,1,TERT,https://www.malacards.org/card/skull_base_cancer,,,,
1.24,Acrodermatitis,"Liver diseases, Skin diseases, Rare diseases",17,1,AP1S3,https://www.malacards.org/card/acrodermatitis,,,,
1.24,Eccrine Porocarcinoma,"Endocrine diseases, Skin diseases, Rare diseases, Cancer diseases",17,1,EMC7,https://www.malacards.org/card/eccrine_porocarcinoma,,,,
1.24,Chromosome 3q29 Microdeletion Syndrome,"Genetic diseases, Rare diseases, Fetal diseases",17,1,RNF168,https://www.malacards.org/card/chromosome_3q29_microdeletion_syndrome,,,,
1.24,Spasmodic Dystonia,Neuronal diseases,17,1,PRRT2,https://www.malacards.org/card/spasmodic_dystonia,,,,
1.24,Early Onset Absence Epilepsy,"Neuronal diseases, Genetic diseases, Rare diseases",17,1,PRRT2,https://www.malacards.org/card/early_onset_absence_epilepsy,,,,
1.24,Segmental Dystonia,"Neuronal diseases, Mental diseases",17,1,PRRT2,https://www.malacards.org/card/segmental_dystonia,,,,
1.24,Boutonneuse Fever,"Rare diseases, Infectious diseases",17,1,CAV2,https://www.malacards.org/card/boutonneuse_fever,,,,
1.24,Cauda Equina Syndrome,"Nephrological diseases, Neuronal diseases, Rare diseases",17,1,SPIC,https://www.malacards.org/card/cauda_equina_syndrome,,,,
1.24,Chromosome 18q Deletion Syndrome,"Eye diseases, Genetic diseases, Rare diseases, Fetal diseases",17,1,ARK2C,https://www.malacards.org/card/chromosome_18q_deletion_syndrome,,,,
1.24,Multifocal Dystonia,Neuronal diseases,17,1,PRRT2,https://www.malacards.org/card/multifocal_dystonia,,,,
1.24,Reflex Epilepsy,"Neuronal diseases, Rare diseases",17,1,PRRT2,https://www.malacards.org/card/reflex_epilepsy,,,,
1.24,Meningothelial Meningioma,"Neuronal diseases, Cancer diseases",17,1,TERT,https://www.malacards.org/card/meningothelial_meningioma,,,,
1.24,Intraductal Breast Benign Neoplasm,Cancer diseases,17,1,SLC10A6,https://www.malacards.org/card/intraductal_breast_benign_neoplasm,,,,
1.24,Temporal Lobe Neoplasm,"Neuronal diseases, Oral diseases, Cancer diseases",17,1,TERT,https://www.malacards.org/card/temporal_lobe_neoplasm,,,,
1.24,Breast Malignant Phyllodes Tumor,"Reproductive diseases, Rare diseases, Cancer diseases",17,1,TERT,https://www.malacards.org/card/breast_malignant_phyllodes_tumor,,,,
1.24,Gamma-Amino Butyric Acid Metabolism Disorder,"Endocrine diseases, Metabolic diseases, Genetic diseases, Rare diseases",17,1,CNDP1,https://www.malacards.org/card/gamma_amino_butyric_acid_metabolism_disorder,,,,
1.24,Spinal Canal And Spinal Cord Meningioma,"Neuronal diseases, Cancer diseases",17,1,TERT,https://www.malacards.org/card/spinal_canal_and_spinal_cord_meningioma,,,,
1.24,Spinal Meningioma,"Neuronal diseases, Rare diseases, Cancer diseases",17,1,TERT,https://www.malacards.org/card/spinal_meningioma,,,,
1.24,Dipsogenic Diabetes Insipidus,"Nephrological diseases, Rare diseases",17,1,PIWIL1,https://www.malacards.org/card/dipsogenic_diabetes_insipidus,,,,
1.24,Skull Base Meningioma,"Bone diseases, Cancer diseases",17,1,TERT,https://www.malacards.org/card/skull_base_meningioma,,,,
1.24,Intermittent Explosive Disorder,"Neuronal diseases, Mental diseases",17,1,MARCHF7,https://www.malacards.org/card/intermittent_explosive_disorder,,,,
1.24,Prosopagnosia,"Eye diseases, Mental diseases, Genetic diseases, Rare diseases",17,1,FUS,https://www.malacards.org/card/prosopagnosia,,,,
1.24,Myxedema,Endocrine diseases,17,1,DIO2,https://www.malacards.org/card/myxedema,,,,
1.23,"Meckel Syndrome, Type 6","Bone diseases, Nephrological diseases, Liver diseases, Eye diseases, Neuronal diseases, Mental diseases, Genetic diseases, Rare diseases, Fetal diseases",15,1,VTA1,https://www.malacards.org/card/meckel_syndrome_type_6,,,,
1.23,Glutamate Formiminotransferase Deficiency,"Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",16,1,ACAD8,https://www.malacards.org/card/glutamate_formiminotransferase_deficiency,,,,
1.23,Melanoma-Astrocytoma Syndrome,"Neuronal diseases, Skin diseases, Genetic diseases, Rare diseases",16,1,TERT,https://www.malacards.org/card/melanoma_astrocytoma_syndrome_2,,,,
1.23,Immunodeficiency 17,"Gastrointestinal diseases, Immune diseases, Blood diseases, Genetic diseases, Rare diseases",16,1,TXK,https://www.malacards.org/card/immunodeficiency_17,,,,
1.23,"Ceroid Lipofuscinosis, Neuronal, 1","Eye diseases, Endocrine diseases, Neuronal diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases",16,1,IFT22,https://www.malacards.org/card/ceroid_lipofuscinosis_neuronal_1_2,,,,
1.23,Retinitis Pigmentosa 14,"Bone diseases, Nephrological diseases, Liver diseases, Eye diseases, Neuronal diseases, Ear diseases, Genetic diseases, Rare diseases",16,1,GRM6,https://www.malacards.org/card/retinitis_pigmentosa_14,,,,
1.23,Neurofibromatosis-Noonan Syndrome,"Neuronal diseases, Cardiovascular diseases, Skin diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",16,1,RASA2,https://www.malacards.org/card/neurofibromatosis_noonan_syndrome,,,,
1.23,Familial Apolipoprotein C-Ii Deficiency,"Endocrine diseases, Metabolic diseases, Genetic diseases, Rare diseases",16,1,ANGPTL3,https://www.malacards.org/card/familial_apolipoprotein_c_ii_deficiency,,,,
1.23,Macrocephaly/Autism Syndrome,"Neuronal diseases, Mental diseases, Genetic diseases, Rare diseases, Fetal diseases",16,1,PI4K2B,https://www.malacards.org/card/macrocephaly_autism_syndrome,,,,
1.23,"Anemia, Sideroblastic, And Spinocerebellar Ataxia","Eye diseases, Blood diseases, Genetic diseases, Rare diseases",17,1,ACO1,https://www.malacards.org/card/anemia_sideroblastic_and_spinocerebellar_ataxia,,,,
1.23,"Epiphyseal Dysplasia, Multiple, 2","Bone diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",17,1,SLBP,https://www.malacards.org/card/epiphyseal_dysplasia_multiple_2,,,,
1.23,Jalili Syndrome,"Eye diseases, Oral diseases, Genetic diseases, Rare diseases, Fetal diseases",17,1,CNNM1,https://www.malacards.org/card/jalili_syndrome,,,,
1.23,Developmental And Epileptic Encephalopathy 75,"Liver diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",17,1,SLC7A11,https://www.malacards.org/card/developmental_and_epileptic_encephalopathy_75,,,,
1.23,Charcot-Marie-Tooth Disease Type 1c,"Nephrological diseases, Eye diseases, Neuronal diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",17,1,FIG4,https://www.malacards.org/card/charcot_marie_tooth_disease_type_1c,,,,
1.23,"Charcot-Marie-Tooth Disease, Type 4h","Nephrological diseases, Eye diseases, Neuronal diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",17,1,FIG4,https://www.malacards.org/card/charcot_marie_tooth_disease_type_4h,,,,
1.23,"Anemia, Congenital Dyserythropoietic, Type Ib","Bone diseases, Liver diseases, Immune diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",17,1,BACE2,https://www.malacards.org/card/anemia_congenital_dyserythropoietic_type_ib,,,,
1.23,Gingival Hypertrophy,Oral diseases,18,1,GPN1,https://www.malacards.org/card/gingival_hypertrophy,,,,
1.23,Lung Abscess,Respiratory diseases,18,1,LACTB,https://www.malacards.org/card/lung_abscess,,,,
1.23,Bladder Papillary Transitional Cell Neoplasm,"Nephrological diseases, Cancer diseases",18,1,TERT,https://www.malacards.org/card/bladder_papillary_transitional_cell_neoplasm,,,,
1.23,Urinary Tract Papillary Transitional Cell Benign Neoplasm,"Nephrological diseases, Cancer diseases",18,1,TERT,https://www.malacards.org/card/urinary_tract_papillary_transitional_cell_benign_neoplasm,,,,
1.23,Osmotic Diarrhea,Gastrointestinal diseases,18,1,SLC9A3,https://www.malacards.org/card/osmotic_diarrhea,,,,
1.23,Localized Osteosarcoma,"Bone diseases, Cancer diseases",18,1,PIK3CB,https://www.malacards.org/card/localized_osteosarcoma,,,,
1.23,Inflammatory Diarrhea,"Gastrointestinal diseases, Genetic diseases, Rare diseases, Infectious diseases",18,1,SLC9A3,https://www.malacards.org/card/inflammatory_diarrhea,,,,
1.22,Spondylocostal Dysostosis 5,"Bone diseases, Neuronal diseases, Respiratory diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",16,1,PRRT2,https://www.malacards.org/card/spondylocostal_dysostosis_5,,,,
1.22,"Muscular Dystrophy-Dystroglycanopathy  , Type C, 2","Eye diseases, Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",17,1,FKTN,https://www.malacards.org/card/muscular_dystrophy_dystroglycanopathy_type_c_2,,,,
1.22,"Charcot-Marie-Tooth Disease, Recessive Intermediate A","Nephrological diseases, Eye diseases, Neuronal diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",17,1,RAB6B,https://www.malacards.org/card/charcot_marie_tooth_disease_recessive_intermediate_a_2,,,,
1.22,"Dermatitis, Atopic, 7","Neuronal diseases, Immune diseases, Skin diseases, Genetic diseases",18,1,ITGA2,https://www.malacards.org/card/dermatitis_atopic_7_2,,,,
1.22,Hypermobility Syndrome,Bone diseases,18,1,FKBP14,https://www.malacards.org/card/hypermobility_syndrome,,,,
1.22,Cholelithiasis,"Gastrointestinal diseases, Liver diseases",31,1,ABCG8,https://www.malacards.org/card/cholelithiasis,,,,
1.21,Coenzyme Q10 Deficiency Disease,"Endocrine diseases, Neuronal diseases, Metabolic diseases, Genetic diseases, Rare diseases",17,1,ETFDH,https://www.malacards.org/card/coenzyme_q10_deficiency_disease,,,,
1.21,Van Maldergem Syndrome,"Neuronal diseases, Ear diseases, Smell/Taste diseases, Genetic diseases, Rare diseases, Fetal diseases",18,1,CCBE1,https://www.malacards.org/card/van_maldergem_syndrome,,,,
1.21,"Charcot-Marie-Tooth Disease, Type 4d","Nephrological diseases, Eye diseases, Neuronal diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",18,1,FIG4,https://www.malacards.org/card/charcot_marie_tooth_disease_type_4d,,,,
1.21,Primary Hypomagnesemia,"Gastrointestinal diseases, Metabolic diseases, Genetic diseases",18,1,CNNM1,https://www.malacards.org/card/primary_hypomagnesemia,,,,
1.21,Spermatogenic Failure 16,"Mental diseases, Reproductive diseases, Genetic diseases, Rare diseases",18,1,DNAJB13,https://www.malacards.org/card/spermatogenic_failure_16,,,,
1.21,Combined D-2- And L-2-Hydroxyglutaric Aciduria,"Neuronal diseases, Respiratory diseases, Muscle diseases, Metabolic diseases, Genetic diseases, Rare diseases",18,1,IDH2,https://www.malacards.org/card/combined_d_2_and_l_2_hydroxyglutaric_aciduria,,,,
1.21,"Spastic Paraplegia 9b, Autosomal Recessive","Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases",18,1,REEP2,https://www.malacards.org/card/spastic_paraplegia_9b_autosomal_recessive,,,,
1.21,"Spastic Paraplegia 38, Autosomal Dominant","Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases",18,1,ACO1,https://www.malacards.org/card/spastic_paraplegia_38_autosomal_dominant,,,,
1.21,Van Den Ende-Gupta Syndrome,"Genetic diseases, Rare diseases, Fetal diseases",18,1,HIC2,https://www.malacards.org/card/van_den_ende_gupta_syndrome,,,,
1.21,Frontotemporal Dementia And/Or Amyotrophic Lateral Sclerosis 7,"Neuronal diseases, Mental diseases, Oral diseases, Genetic diseases, Rare diseases",18,1,FUS,https://www.malacards.org/card/frontotemporal_dementia_and_or_amyotrophic_lateral_sclerosis_7,,,,
1.21,Biotin Deficiency,"Endocrine diseases, Metabolic diseases",18,1,PCCB,https://www.malacards.org/card/biotin_deficiency,,,,
