"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of NF-kappaB transcription factor activity GO0032088","enriched","0.0238785","0.0238785","0.352538","6","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","calcium channel regulator activity GO0005246","enriched","0.0252728","0.0252728","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-5587-5p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5585-3p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of insulin secretion GO0046676","enriched","0.0252728","0.0252728","0.352538","7","hsa-miR-3130-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-1253; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of intrinsic apoptotic signaling pathway GO2001243","enriched","0.0252728","0.0252728","0.352538","7","hsa-miR-4722-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-371b-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","polyA+ mRNA export from nucleus GO0016973","enriched","0.0252728","0.0252728","0.352538","7","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-371b-5p; hsa-miR-1253; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of smooth muscle contraction GO0045987","depleted","0.0252728","0.0252728","0.352538","7","hsa-miR-4722-3p; hsa-miR-6847-3p; hsa-miR-660-5p; hsa-miR-6802-3p; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of vascular endothelial cell proliferation GO1905564","enriched","0.0252728","0.0252728","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-6802-3p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","protein-disulfide reductase activity GO0015035","enriched","0.0252728","0.0252728","0.352538","7","hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-371b-5p; hsa-miR-6802-3p"
"Annotations derived over miRTarBase (Gene Ontology)","protein kinase C binding GO0005080","enriched","0.0252728","0.0252728","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-5591-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","acyl-CoA hydrolase activity GO0047617","enriched","0.025641","0.025641","0.352538","3","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-5587-5p"
"Annotations derived over miRTarBase (Gene Ontology)","motor neuron axon guidance GO0008045","enriched","0.025641","0.025641","0.352538","3","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-5587-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of fat cell proliferation GO0070345","depleted","0.025641","0.025641","0.352538","3","hsa-miR-660-5p; hsa-miR-1253; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","nucleolus GO0005730","enriched","0.025641","0.025641","0.352538","25","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-449c-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-7151-5p; hsa-miR-1253; hsa-miR-6802-3p; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","paracrine signaling GO0038001","enriched","0.025641","0.025641","0.352538","3","hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of rhodopsin mediated signaling pathway GO0022400","enriched","0.025641","0.025641","0.352538","3","hsa-miR-4722-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ribosomal large subunit binding GO0043023","enriched","0.025641","0.025641","0.352538","3","hsa-miR-4722-3p; hsa-miR-4282; hsa-miR-5587-5p"
"Annotations derived over miRTarBase (Gene Ontology)","striated muscle contraction GO0006941","enriched","0.025641","0.025641","0.352538","3","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-5587-5p"
"Annotations derived over miRTarBase (Gene Ontology)","thioesterase binding GO0031996","enriched","0.025641","0.025641","0.352538","3","hsa-miR-6829-3p; hsa-miR-7854-3p; hsa-miR-5587-5p"
"Target genes (miRTarBase)","HSPE1-MOB4","enriched","0.025641","0.025641","0.321627","3","hsa-miR-4722-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p"
"Target genes (miRTarBase)","MOB4","enriched","0.025641","0.025641","0.321627","3","hsa-miR-4722-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p"
"Target genes (miRTarBase)","SYAP1","enriched","0.025641","0.025641","0.321627","3","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-5587-5p"
"Target genes (miRTarBase)","ZNF347","enriched","0.025641","0.025641","0.321627","3","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-5587-5p"
"Target genes (miRTarBase)","ZNF8","enriched","0.025641","0.025641","0.321627","3","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-5587-5p"
"Diseases (MNDR)","Cardiovascular disease","depleted","0.025641","0.025641","0.304575","3","hsa-miR-660-5p; hsa-miR-134-3p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA-binding transcription repressor activity GO0001217","enriched","0.026455","0.026455","0.352538","2","hsa-miR-4722-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","Golgi apparatus GO0005794","enriched","0.026455","0.026455","0.352538","26","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-449c-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-660-5p; hsa-miR-7151-5p; hsa-miR-1253; hsa-miR-134-3p; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","L-serine transmembrane transporter activity GO0015194","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","L-serine transport GO0015825","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","RNA polymerase I core binding GO0001042","enriched","0.026455","0.026455","0.352538","2","hsa-miR-4722-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure GO0003069","enriched","0.026455","0.026455","0.352538","2","hsa-miR-3130-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","acetylpyruvate hydrolase activity GO0018773","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","acrosome assembly GO0001675","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","adult locomotory behavior GO0008344","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","autophagosome membrane docking GO0016240","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","calcium ion transmembrane transporter activity GO0015085","enriched","0.026455","0.026455","0.352538","2","hsa-miR-4722-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to low-density lipoprotein particle stimulus GO0071404","enriched","0.026455","0.026455","0.352538","2","hsa-miR-4722-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to nutrient levels GO0031669","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6769b-5p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","de novo actin filament nucleation GO0070060","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","embryo development GO0009790","enriched","0.026455","0.026455","0.352538","2","hsa-miR-4722-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","fumarylpyruvate hydrolase activity GO0034545","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","gamma-aminobutyric acid signaling pathway GO0007214","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","intracellular cholesterol transport GO0032367","enriched","0.026455","0.026455","0.352538","2","hsa-miR-3130-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","intracellular copper ion homeostasis GO0006878","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of cAMP-mediated signaling GO0043951","enriched","0.026455","0.026455","0.352538","2","hsa-miR-4722-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of myotube differentiation GO0010832","enriched","0.026455","0.026455","0.352538","2","hsa-miR-4722-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of stem cell differentiation GO2000737","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6769b-5p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","nervous system process GO0050877","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","organic substance transport GO0071702","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","oxaloacetate decarboxylase activity GO0008948","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of myelination GO0031643","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching GO1905932","enriched","0.026455","0.026455","0.352538","2","hsa-miR-3130-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of phosphorylation GO0042325","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of postsynaptic membrane neurotransmitter receptor levels GO0099072","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of somitogenesis GO0014807","enriched","0.026455","0.026455","0.352538","2","hsa-miR-4722-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of telomerase RNA localization to Cajal body GO1904872","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","response to superoxide GO0000303","enriched","0.026455","0.026455","0.352538","2","hsa-miR-3130-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","response to type II interferon GO0034341","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","retinal cone cell development GO0046549","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","ribosomal subunit export from nucleus GO0000054","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","selenium binding GO0008430","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","serine transmembrane transporter activity GO0022889","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","small ribosomal subunit rRNA binding GO0070181","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","steroid binding GO0005496","enriched","0.026455","0.026455","0.352538","2","hsa-miR-3130-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","steroid hormone binding GO1990239","enriched","0.026455","0.026455","0.352538","2","hsa-miR-3130-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","superoxide dismutase activity GO0004784","enriched","0.026455","0.026455","0.352538","2","hsa-miR-3130-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","tRNA catabolic process GO0016078","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","tRNA processing GO0008033","enriched","0.026455","0.026455","0.352538","2","hsa-miR-4722-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","telomerase RNA binding GO0070034","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","thyroid hormone generation GO0006590","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","thyroxine 5-deiodinase activity GO0004800","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","thyroxine 5-deiodinase activity GO0033798","enriched","0.026455","0.026455","0.352538","2","hsa-miR-6829-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","xenophagy GO0098792","depleted","0.026455","0.026455","0.352538","2","hsa-miR-6802-3p; hsa-miR-1229-3p"
"Target genes (miRTarBase)","CALCOCO2","depleted","0.026455","0.026455","0.321627","2","hsa-miR-6802-3p; hsa-miR-1229-3p"
"Target genes (miRTarBase)","CCDC171","enriched","0.026455","0.026455","0.321627","2","hsa-miR-3130-3p; hsa-miR-4282"
"Target genes (miRTarBase)","DIO2","enriched","0.026455","0.026455","0.321627","2","hsa-miR-6829-3p; hsa-miR-4282"
"Target genes (miRTarBase)","EMC7","enriched","0.026455","0.026455","0.321627","2","hsa-miR-4722-3p; hsa-miR-4282"
"Target genes (miRTarBase)","FAHD1","depleted","0.026455","0.026455","0.321627","2","hsa-miR-6802-3p; hsa-miR-7703"
"Target genes (miRTarBase)","FAM126B","depleted","0.026455","0.026455","0.321627","2","hsa-miR-6802-3p; hsa-miR-7703"
"Target genes (miRTarBase)","FAM71F2","enriched","0.026455","0.026455","0.321627","2","hsa-miR-6829-3p; hsa-miR-4282"
"Target genes (miRTarBase)","GPR137C","enriched","0.026455","0.026455","0.321627","2","hsa-miR-3130-3p; hsa-miR-4282"
"Target genes (miRTarBase)","GTDC1","enriched","0.026455","0.026455","0.321627","2","hsa-miR-4722-3p; hsa-miR-4282"
"Target genes (miRTarBase)","JMY","depleted","0.026455","0.026455","0.321627","2","hsa-miR-6802-3p; hsa-miR-1229-3p"
"Target genes (miRTarBase)","MRNIP","enriched","0.026455","0.026455","0.321627","2","hsa-miR-4722-3p; hsa-miR-4282"
"Target genes (miRTarBase)","MRPL51","depleted","0.026455","0.026455","0.321627","2","hsa-miR-6802-3p; hsa-miR-1229-3p"
"Target genes (miRTarBase)","MRPS16","enriched","0.026455","0.026455","0.321627","2","hsa-miR-6769b-5p; hsa-miR-4282"
"Target genes (miRTarBase)","NR3C1","enriched","0.026455","0.026455","0.321627","2","hsa-miR-3130-3p; hsa-miR-4282"
"Target genes (miRTarBase)","PANK3","enriched","0.026455","0.026455","0.321627","2","hsa-miR-6829-3p; hsa-miR-4282"
"Target genes (miRTarBase)","QKI","enriched","0.026455","0.026455","0.321627","2","hsa-miR-4722-3p; hsa-miR-4282"
"Target genes (miRTarBase)","SOD2","enriched","0.026455","0.026455","0.321627","2","hsa-miR-3130-3p; hsa-miR-4282"
"Target genes (miRTarBase)","SPTY2D1","enriched","0.026455","0.026455","0.321627","2","hsa-miR-4722-3p; hsa-miR-4282"
"Target genes (miRTarBase)","TGOLN2","enriched","0.026455","0.026455","0.321627","2","hsa-miR-4722-3p; hsa-miR-4282"
"Target genes (miRTarBase)","WDR26","enriched","0.026455","0.026455","0.321627","2","hsa-miR-4722-3p; hsa-miR-4282"
"Target genes (miRTarBase)","ZNF623","enriched","0.026455","0.026455","0.321627","2","hsa-miR-4722-3p; hsa-miR-4282"
"Interactions (NPInter)","ARMCX4","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","C7orf41","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","CALU","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","CAND1","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","CASQ2","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","CHN2","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","CSRNP3","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","DEPDC1B","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","DLD","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","DNER","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","EFR3A","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","FBXW11","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","GFM1","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","GNL3L","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","HEY1","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","HOXA9","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","ILF3","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","KLF6","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","LEPROT","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","LONRF1","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","MFHAS1","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","MOBP","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","MRC1","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","POLR1D","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","PQLC1","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","R3HDM2","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","RAP1B","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","RASGEF1A","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","RBMS1","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","SPTBN1","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","TLE3","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","TOMM70A","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","UBAP2L","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","VLDLR","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","ZNF644","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Interactions (NPInter)","ZSWIM6","enriched","0.026455","0.026455","0.43069","2","hsa-miR-3130-3p; hsa-miR-4282"
"Annotations derived over miRTarBase (Gene Ontology)","actin filament GO0005884","enriched","0.0270683","0.0270683","0.352538","13","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-6847-3p; hsa-miR-7151-5p; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","establishment or maintenance of cell polarity GO0007163","enriched","0.0270683","0.0270683","0.352538","13","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-6802-3p; hsa-miR-4749-5p"
