"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of mitochondrial membrane potential GO0010917","enriched","0.0359278","0.0359278","0.502418","7","hsa-miR-1185-2-3p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-6805-3p"
"Interactions (NPInter)","WSB1","depleted","0.0359278","0.0359278","0.387834","7","hsa-miR-646; hsa-miR-320d; hsa-miR-944; hsa-miR-4313; hsa-miR-185-3p; hsa-miR-320b; hsa-miR-1202"
"Annotations derived over miRTarBase (Gene Ontology)","6-phosphofructo-2-kinase activity GO0003873","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ATPase inhibitor activity GO0042030","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","C-X3-C chemokine binding GO0019960","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","D-aspartate import across plasma membrane GO0070779","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","L-aspartate transmembrane transport GO0070778","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","L-glutamate import across plasma membrane GO0098712","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","MAP kinase serinethreonine phosphatase activity GO1990439","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","UDP-galactosebeta-N-acetylglucosamine beta-1,3-galactosyltransferase activity GO0008499","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-5100; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","WASH complex GO0071203","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1290; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","alphav-beta3 integrin-HMGB1 complex GO0035868","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","alphav-beta3 integrin-vitronectin complex GO0071062","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","axonemal dynein complex GO0005858","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cilium-dependent cell motility GO0060285","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cilium movement GO0003341","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript SSU-rRNA, 5.8S rRNA, LSU-rRNA GO0000448","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway GO1904929","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","corpus callosum development GO0022038","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-7110-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","crossover junction DNA endonuclease activity GO0008821","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","dibasic protein processing GO0090472","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","epithelial cell migration GO0010631","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","fatty-acyl-CoA biosynthetic process GO0046949","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","fibrinogen binding GO0070051","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","fructose-2,6-bisphosphate 2-phosphatase activity GO0004331","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","fructose 2,6-bisphosphate metabolic process GO0006003","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glutamatesodium symporter activity GO0015501","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glycolipid floppase activity GO0034202","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","glycolipid translocation GO0034203","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","high-affinity L-glutamate transmembrane transporter activity GO0005314","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone H3 methyltransferase activity GO0140938","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","immature B cell differentiation GO0002327","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","integrin alphav-beta3 complex GO0034683","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","mRNA N6-methyladenosine dioxygenase activity GO1990931","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","membrane raft organization GO0031579","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","minus-end-directed microtubule motor activity GO0008569","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","myoblast proliferation GO0051450","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of dendrite morphogenesis GO0050774","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-5100; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of double-strand break repair via nonhomologous end joining GO2001033","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of lipid transport GO0032369","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of lipoprotein metabolic process GO0050748","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of low-density lipoprotein particle receptor catabolic process GO0032804","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of macrophage derived foam cell differentiation GO0010745","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of mature B cell apoptotic process GO0002906","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of nerve growth factor production GO0032904","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of protein kinase C signaling GO0090038","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","oxidative RNA demethylase activity GO0035515","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","oxidative single-stranded RNA demethylation GO0035553","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","phosphatidylcholine transporter activity GO0008525","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","polynucleotide 5-hydroxyl-kinase activity GO0051731","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of lipophagy GO1904504","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of lymphotoxin A production GO0032761","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of mast cell cytokine production GO0032765","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of membrane protein ectodomain proteolysis GO0051044","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of mitochondrial depolarization GO0051901","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of myoblast fusion GO1901741","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress GO1990440","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-7110-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of transforming growth factor beta1 activation GO1901394","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","promoter-enhancer loop anchoring activity GO0140585","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein-transporting ATPase activity GO0015450","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1290; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein localization to plasma membrane raft GO0044860","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of B cell differentiation GO0045577","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of cell-substrate adhesion GO0010810","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of endopeptidase activity GO0052548","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of mRNA 3-end processing GO0031440","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of postsynaptic neurotransmitter receptor internalization GO0099149","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of serotonin uptake GO0051611","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of striated muscle contraction GO0006942","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","resolution of mitotic recombination intermediates GO0071140","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","response to food GO0032094","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","smooth muscle cell migration GO0014909","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","tRNA import into mitochondrion GO0016031","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1290; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","tRNA processing GO0008033","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-1290; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","transepithelial transport GO0070633","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","vascular endothelial growth factor binding GO0038085","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","vascular endothelial growth factor receptor activity GO0005021","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","viral life cycle GO0019058","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Annotations derived over miRTarBase (Gene Ontology)","viral translation GO0019081","enriched","0.0363636","0.0363636","0.502418","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","AGAP1","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-1290; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","ARL5C","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","B3GALT5","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-5100; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","BCL10","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","BRI3BP","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-1290; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","C6orf132","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","DNAH17","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","DUSP28","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","DUSP4","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","FURIN","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","GEN1","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","GPC4","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","ITGB3","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-17-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","MIER3","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","MYADM","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-1185-2-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","NOL9","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","OPA3","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","PCDHB11","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-1290; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","RAB1B","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-7110-5p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","RFT1","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-6076; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","SIGLEC14","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-495-5p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","SPTLC2","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","SUGT1","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-5100; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","TOMM20","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-1290; hsa-miR-6780a-5p"
"Target genes (miRTarBase)","TRIM66","enriched","0.0363636","0.0363636","0.461812","2","hsa-miR-4685-3p; hsa-miR-6780a-5p"
"Gene Ontology (miRWalk)","GO0000723 telomere maintenance","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0003743 translation initiation factor activity","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0004004 atp dependent rna helicase activity","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0004065 arylsulfatase activity","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-516a-5p"
"Gene Ontology (miRWalk)","GO0004519 endonuclease activity","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0005506 iron ion binding","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0005543 phospholipid binding","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0005680 anaphase promoting complex","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0005819 spindle","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0006275 regulation of dna replication","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0006446 regulation of translational initiation","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0006644 phospholipid metabolic process","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0006892 post golgi vesicle mediated transport","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0006914 autophagy","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0007094 mitotic cell cycle spindle assembly checkpoint","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0007584 response to nutrient","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0016538 cyclin dependent protein kinase regulator activity","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0016702 oxidoreductase activity acting on single donors with incorporation of molecular oxygen incorporation of two atoms of oxygen","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0017049 gtp rho binding","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0030686 90s preribosome","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0031418 l ascorbic acid binding","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0031464 cul4a ring ubiquitin ligase complex","depleted","0.0363636","0.0363636","0.286231","2","hsa-miR-941; hsa-miR-320b"
